"Cenario";"Ano";"Replicacao";"NAfastMen15";"NDiasFalta";"PercAfastMen15";"PercFalta";"Pev_Tipico";"Pev_Trajeto";"Pev_DoenOcup";"Pev_NRelac";"TaxaFaltas";"Pev_Afmenor15";"Pev_Afmaior15";"Pev_Safast";"Pev_Obito";"Funcionarios";"FolhadePagamento";"SalarioMedio";"DespesaSATProjetada";"SATProjetado";"FAPProjetado";"IndiceDoSAT";"HorasPorDia";"CustoMDO";"CustoTotal"
"SemIniciativa";2020;322;11,2122893800989;21,6798666397313;0,0990689621950329;0,100876982194407;0,00300059159591407;0,00500140324350925;0,00199987915982686;0,00200033961055322;0,000999634068511876;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;323;5,60793444035308;17,5685161922988;0,100051344905094;0,0993120113286553;0,00299988189436116;0,00500213147699869;0,00199844075001765;0,00200018803553055;0,00100022201355764;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;324;10,9442104431496;19,6418960488516;0,0990561083103067;0,100674518813454;0,00299972792371477;0,00500109676392942;0,00199987872685907;0,00199824896759868;0,00100091538821201;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;325;9,33857201896157;17,5086631699019;0,0996363720043493;0,100973751909897;0,00300098928025735;0,00499977116183218;0,00199829680293914;0,00200111361219094;0,00100018608095009;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;326;7,38274343485352;23,0664258752186;0,100143369529848;0,100034063669215;0,00300040730546726;0,00499845259529014;0,00199929206565775;0,00200100840588416;0,000999048615413383;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;327;12,3098597362506;17,1345418703498;0,10103928927024;0,0981222757318989;0,00300028823065183;0,00500049583651636;0,00199976272711946;0,0019988490601286;0,000999989008730834;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;328;14,5155037114632;19,0176137277342;0,100261198002619;0,0994003219288915;0,00299949500551343;0,00500121666254485;0,00200082546885253;0,00199920683380816;0,00100197462537688;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;329;13,9116852329083;16,8063509206934;0,0981440260181057;0,099266608681615;0,00300029210635572;0,00500046041663206;0,001999840026697;0,00199992679590891;0,00100036548017618;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;330;11,8342449124481;17,2335625927782;0,0998100485948756;0,101559165646523;0,00300177973564485;0,00499970365578348;0,00200062603517422;0,00199959846250859;0,000998406254918048;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;331;10,4544632410223;27,0016026124674;0,0994498123431143;0,101333742828221;0,00300026289942853;0,00499773053012903;0,00200017009818323;0,00200075103931865;0,00100032741914507;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;332;8,19438266228498;16,0748095923775;0,0998348354808274;0,099572892695173;0,00299891370991273;0,00499959229438211;0,00199861782272701;0,00200042410655543;0,000998773668021832;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;333;9,07915221183281;19,6227610964416;0,0992506560838387;0,0992564000970941;0,00299980129551612;0,00500042251804653;0,00199810659166637;0,00200078896734194;0,00100056083331212;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;334;13,9467904509699;19,3695349346628;0,0990961738733655;0,100132060857327;0,00299846262133679;0,00499952213315955;0,00200104279085728;0,00199987861998506;0,00100151554722207;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;335;11,0444850710065;18,3651425361936;0,0993077846433583;0,100614503028984;0,00299946465910879;0,00499928102163611;0,00200110231501337;0,00200017993493618;0,00100161768008275;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;336;9,07533211177399;24,0113845196663;0,0991823181963179;0,0993448720778373;0,00299898865634988;0,00499742618862299;0,00200194426540277;0,00199864386529465;0,0009998045185648;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;337;5,63899084689416;18,1985208962906;0,0988231925945209;0,10129786851751;0,00299974516633933;0,00499878817823761;0,00199958406154414;0,00200136016856209;0,00100118323756792;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;338;11,354724947314;22,57563468075;0,100610215996342;0,0999188371015781;0,00300087411300574;0,00499899436475242;0,00200122001574539;0,00199904282746014;0,00100062821555794;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;339;9,65209364462404;18,7039204800072;0,099599418389506;0,0998620250225077;0,00299957125139811;0,00499959045865847;0,00199942812294258;0,00199901156146689;0,000999911591803989;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;340;6,26376597872755;19,9485037021364;0,0992903681921224;0,100136760697736;0,0029993648601011;0,00500023470312466;0,00200123954830357;0,00199837614660429;0,00100024516590805;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;341;13,1858502440176;17,3760687433604;0,0990159283251793;0,100782315810907;0,00299949075681315;0,00499933746802591;0,00199955377439048;0,00199965251335188;0,000999054164672675;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;342;5,11941435583107;14,3366712831035;0,100619247395461;0,0986879046542107;0,00299859382706339;0,00500079316208271;0,00200103034732222;0,00200047990516974;0,00100053081539901;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;343;8,48630748958622;21,1505520488884;0,0986762306581149;0,101118079963203;0,00300071688494795;0,00500059705399372;0,00199953133258141;0,00199967496641282;0,00100079655197325;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;344;7,83281539451043;22,9123705187689;0,100718687825284;0,1007895625873;0,0030002968806291;0,00499873379940045;0,00200009678969838;0,0019998153588923;0,00100027376246931;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;345;6,35826933857483;20,9137529960662;0,0997916741474705;0,0995860538170333;0,00300128260984957;0,00500052216185693;0,00199976109585713;0,00200184438096052;0,00100091760381569;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;346;6,78175328774328;19,1015538052717;0,0990081740776737;0,0997781487750219;0,00300058339951953;0,0050005066234478;0,00199985446117483;0,00200024752406875;0,00100065445364467;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;347;14,2030251305155;20,3872909919432;0,100852055691633;0,101625440027128;0,00300045980535705;0,00500128854691542;0,00199956180396465;0,00200010459824968;0,000999224224480114;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;348;4,74850164418434;25,0043334050349;0,0992896386509079;0,100022705258896;0,0030002967825457;0,00500086086016614;0,00200096865415175;0,00200009654553676;0,00100062740315104;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;349;7,74750860830425;17,7757105338903;0,0997912076789622;0,0996840918588916;0,00300065871792601;0,00499985707329307;0,00200124561627715;0,00200102254316357;0,00100104904925941;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;350;12,5874569741607;21,2224419818637;0,0995510032612565;0,0997579595263626;0,00300004104159698;0,0049999755313993;0,00199972601115924;0,0019999919246719;0,00099959347070632;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;351;14,056916849033;19,8795829135158;0,0997920208813883;0,100856359082611;0,00299867593621356;0,0050001316949667;0,00199948479077258;0,00199956213093246;0,00100069059550964;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;352;7,51932293400955;19,7380597969094;0,101842363495856;0,0983869188656431;0,00299965251423849;0,00499942984461142;0,00199945369216708;0,00199941398785468;0,000999237586528972;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;353;6,81894102564547;18,8364069171351;0,100742201900301;0,097784447499611;0,00299957496357253;0,00500095607976959;0,00200024717658578;0,00200043812823736;0,0010008294476008;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;354;7,73866830850965;19,6692222940408;0,100701953494711;0,0999310201187562;0,00299879881355068;0,00499806853038881;0,00200040177523886;0,00200206628260455;0,00100042301208065;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;355;10,5745766775627;24,9342014886264;0,100724003939613;0,0998940605863028;0,00299918673446072;0,00499945803384522;0,00199847513633279;0,00199953655586074;0,00100074003878843;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;356;12,9003662504407;15,7110033740048;0,100827198516303;0,100611557504249;0,00300175796989785;0,0050004310975348;0,00199998928731034;0,00199962826864042;0,00100054255141736;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;357;11,7517156556555;18,6458374218518;0,0996285320303621;0,101770268535514;0,00299847413123211;0,00499951605560759;0,00200056093406668;0,00199979723422782;0,00100063848649711;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;358;5,89878987503281;19,5900373982476;0,101180781215175;0,0988253334612307;0,00300003481910636;0,0049997998967023;0,00200170373209614;0,00200022160986288;0,00100082218966477;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;359;7,07182240226673;23,9225819533374;0,0993813173212796;0,101008001689608;0,00300227318177003;0,00500032814547504;0,00199962743543848;0,00199968306890044;0,00100032270713842;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;360;9,23366684704154;21,3996094139824;0,099845847580713;0,0987527111628881;0,00299840116808442;0,00499944131169133;0,00199967113378576;0,00200058040471727;0,000999412691698876;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;361;5,42009783915564;20,2015513585605;0,0994417103445019;0,0997181537781233;0,00300022230755332;0,00500006851203177;0,002000234104376;0,00199994238546278;0,000999823870291358;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;362;6,22858596022345;20,4260456788033;0,100611114049981;0,0998841769576112;0,0029983270521445;0,00499946283877934;0,00200244941699976;0,00199959248436714;0,000998916745949745;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;363;12,3065996485843;19,4691777182998;0,0994501011495035;0,102396330699282;0,00300013385087797;0,0050010090052783;0,00199835572573293;0,00200018464535985;0,000997944056929902;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;364;12,5144617880778;22,7705775749689;0,0978237694461991;0,0993893679608347;0,00300069458492168;0,00500067414915689;0,00200052296115387;0,00200071011337547;0,00100100085399062;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;365;5,14048187874768;22,6721434443141;0,100498627103375;0,101255378137156;0,00299948269288381;0,00499957469506849;0,00199997087387339;0,00199942441563328;0,000997766878249304;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;366;14,1521276572693;23,2408607899719;0,0990828413837421;0,0987286298254239;0,00299989761636542;0,0049990854211729;0,0020001169258192;0,00199964917390101;0,00100023649428849;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;367;9,82043898248613;20,5613586058465;0,099124913347299;0,100714098322535;0,00300036899463153;0,00500134673753662;0,00200182520019775;0,0020001103530587;0,0010003073617015;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;368;12,7425180809371;17,9325749604369;0,0991693852880565;0,0991212984329398;0,00300023097049907;0,00500017201758181;0,00199974064935679;0,00199778406006546;0,000999569528745109;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;369;9,66141135503659;19,1034856845605;0,0995068057223124;0,099252941572818;0,00299792449894708;0,0049972097398936;0,00200074249060151;0,0020008137003442;0,00100129385582124;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;370;3,94227756091535;22,0427352315234;0,0999453107126661;0,0998365976927371;0,00300096426985755;0,00500106662675357;0,00200026976576158;0,00200103230281353;0,00100034219383713;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;371;16,9008925484333;22,9878484656793;0,0994815782788939;0,0999282210907418;0,00299965026563608;0,00500034255550921;0,00199888346290887;0,00199810912630969;0,000999406918804888;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;372;10,9636038671866;16,9586695029986;0,100406991396458;0,100650930479207;0,00299981587052976;0,00499967265967294;0,00199883425199194;0,00199935940639091;0,000999377788919402;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;373;14,2146416126269;19,1404195408317;0,100840121811961;0,100079720657622;0,00300094408975969;0,00499919447118161;0,00199919818328592;0,00200112561642052;0,00099950751818971;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;374;13,2529294998387;18,3834572258737;0,100557024022211;0,0987765756701478;0,00300065274404056;0,00500027554292775;0,00200028668634997;0,00199868560095923;0,00100115942780158;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;375;5,50992284848668;16,7473945214862;0,0992068807633361;0,0995920794382699;0,0030020580867473;0,00499923476366162;0,00199815019965529;0,00200016052171303;0,00100044809789657;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;376;13,2138626163456;19,9126344076127;0,0991229352164298;0,100277831450608;0,00300012119405106;0,00499981312167524;0,00199923565857935;0,00199972267004668;0,00100049676374105;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;377;7,35549289092031;21,3706651241803;0,100562287031039;0,0994436976428119;0,00299885226286241;0,00499972568063094;0,00200073626136031;0,00200014803562955;0,00100012023237695;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;378;9,38621456643757;21,7608826401361;0,100446344466029;0,101435907129076;0,00299882881718239;0,00499911734858138;0,00199870480060669;0,00200074135257494;0,000999090260538198;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;379;9,99714243353907;19,3580090792411;0,0995376417336766;0,0990904540458667;0,0029983724180553;0,00500019595826068;0,00200056536994614;0,00200204061109931;0,00100008863125845;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;380;7,29409632059411;23,7128590598401;0,099823729149165;0,0974290914675175;0,00300074422535373;0,00500027812599453;0,00199906337454881;0,0020005499569049;0,00100062040228986;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;381;9,02302200253365;18,7950466088966;0,0989135639864161;0,100020688085271;0,00300088719074274;0,00499874381868987;0,00199931959784286;0,00199908162214158;0,000999008089823934;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;382;7,65789881541854;19,4838436773787;0,100652351352936;0,10008785104033;0,00300133945596568;0,0049986534700305;0,00199904103545945;0,00199914318291648;0,000998534281352601;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;383;12,0927899903554;25,2483051430411;0,100170157864762;0,0997600372549362;0,0029995532349725;0,00499865382776714;0,00199935909543764;0,00200124328589039;0,00100028581349446;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;384;10,9914585685773;19,62979013942;0,0988276059959339;0,0997572110671313;0,00299907111870108;0,00499916252660862;0,00199844965031821;0,00199898672359635;0,00100045651424707;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;385;10,6568201430127;18,3003114393324;0,099842482432759;0,100042429558271;0,00300051089251901;0,00499787610734838;0,00199847010622775;0,00199942563928382;0,00100060138451303;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;386;5,44426679642611;21,052308883292;0,0990278298636242;0,100581845529818;0,00299920604004461;0,00499930785390946;0,00199951057787104;0,00199893905521997;0,00100020515114947;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;387;12,0132783238026;22,2566306653919;0,100655022166971;0,100662080143017;0,00299976103549798;0,0050002530243426;0,00199866065874196;0,00200040096813157;0,000999770550888002;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;388;7,35518998067203;23,3653453142771;0,0993407863881106;0,100651944725146;0,00299892254897463;0,0049994747750551;0,00199933070885026;0,00200098775687025;0,000999635196428999;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;389;6,15587684118753;18,3178176449432;0,0983329258204971;0,0982464417357494;0,00300000954994261;0,00500111062600153;0,00199958442012463;0,00199897384099868;0,000998911384711349;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;390;6,16232453866651;21,1539353349075;0,0988864083408973;0,0992450939138942;0,00299940438595912;0,00500060554156515;0,00200094852097027;0,00199938472044164;0,000999995599658609;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;391;11,6053597938721;21,5953496392207;0,0996520436854074;0,0995027147595149;0,00299936052209008;0,00500049907185652;0,00200011039039623;0,00200038528904226;0,00099901179161295;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;392;10,8523492257583;17,6224595340297;0,101632387366309;0,101060904207998;0,00300023196563303;0,00499797059154366;0,00199802771731907;0,00200062211141515;0,000999822867564985;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;393;12,2688560276392;21,7426894673787;0,100514438792618;0,0992931960203387;0,00300205405770094;0,00500006068868958;0,00199926075430622;0,00200011966006146;0,0010002051828205;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;394;11,8405758255955;17,7543620100092;0,100873182941175;0,0999195996289593;0,00299872908320659;0,00500080492101379;0,0020022535040725;0,00199963350449224;0,00100122085021535;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;395;12,4288957635376;25,9325750977894;0,102094334499322;0,101203551745753;0,00300124991717918;0,00500145457411956;0,00200069140213497;0,00200062142180382;0,00100068103839679;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;396;10,8900655996158;18,0255287280181;0,10016634552756;0,100557571143511;0,00300024511099062;0,00499912833960699;0,00200015855843566;0,00200125522706752;0,00099775919741748;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;397;8,15171705955887;19,0696244807151;0,0991273011350591;0,100480972224533;0,00300120819020642;0,00499912394549548;0,00199971399742761;0,00199987597304714;0,00100178666229936;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;398;8,62284099665366;18,1295900068142;0,101205866832254;0,0993420515966457;0,00300048447911983;0,00500041830843025;0,00199955024834137;0,0019989189321497;0,0010010114380801;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;399;11,5016165146439;16,0173596754946;0,0998002432033294;0,100304459532531;0,00300083309663288;0,00499978968931836;0,00200025270579352;0,00199954975245994;0,00100014423437226;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;400;14,6242876495329;25,3462002329798;0,100482885444668;0,0988172888985669;0,00300183660722106;0,00500138353948128;0,00200023664308268;0,00200017893416635;0,000999502676326903;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;401;3,51815396751642;21,6151586500114;0,101585006896374;0,0995094754313137;0,00300081939567093;0,00500129658758724;0,00199794233990471;0,00199869337373274;0,000999271360898295;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;402;10,6681771927058;22,7333965299531;0,0992982154856282;0,100058914519442;0,00299878318029572;0,00499934598866405;0,00200075388665602;0,00200142266370216;0,000999168622313685;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;403;10,9915691301982;23,4734652219448;0,100265406763191;0,100270670943193;0,00299955404072835;0,005000583491105;0,00200097780565798;0,00199916516032729;0,00100055338335043;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;404;7,21577996795166;20,1363881332627;0,100548860354129;0,0980908423211899;0,00300013878297104;0,00499929325376636;0,00199866825708187;0,0020001734471461;0,00099927068204439;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;405;11,3321021910314;20,2085649814107;0,100972915773948;0,0985494906436531;0,00299985697994288;0,00500058642449322;0,00199854093052013;0,00200212751094589;0,000999929142843438;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;406;5,80826159370671;14,7405334880943;0,0980794858786655;0,101110668091345;0,00300017041231847;0,00499929530096707;0,00200289443427911;0,00200013600178679;0,00100025800316056;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;407;10,8164706092298;16,9502019354654;0,100050268500757;0,100665452921015;0,00299914352371132;0,00499818475918061;0,00199846882139607;0,0020007498071303;0,000999749116234593;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;408;6,90987264107664;16,4584157706491;0,0985749026464223;0,0980233858462389;0,003000513820422;0,00499934284464901;0,00199900924961986;0,00199949465014458;0,00100007928202543;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;409;5,33511586326621;16,6435918174471;0,100582937361273;0,101031515449023;0,0029986595975338;0,00500056699249996;0,00199831256801192;0,00199930625979209;0,000999662057821378;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;410;10,2572770448;18,6745203282504;0,102977770319485;0,099659172283861;0,00300203517142898;0,00500038886834767;0,00200105710762401;0,00199860566165667;0,00100036289387435;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;411;8,98287946742417;19,2178853837528;0,100888515293045;0,0990632848761758;0,00299980441884428;0,00500007922020305;0,00200045901182542;0,00199934817931965;0,00100072109276551;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;412;11,9011367278782;21,2550304060159;0,100515861347342;0,100886979038366;0,00300028725720337;0,00500083673680208;0,00200073091614095;0,00199942780547735;0,000999434308769502;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;413;3,21099961844773;17,2811539975186;0,099863307694634;0,0981416874246491;0,00300046237755509;0,00500151772136248;0,00199958348685481;0,00200187936873169;0,00100111777645134;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;414;7,05498351126108;15,4334307512252;0,100660035274028;0,100502532881181;0,00299881097359981;0,00499976919571004;0,00200026827422743;0,00200061877058316;0,00100069882701157;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;415;8,03631876060816;18,6951498859048;0,0998103397539435;0,100406499542492;0,0030004719421075;0,00499853871483352;0,00199793815316879;0,00199875794260377;0,00100030895194545;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;416;14,2756022130751;27,2439375776709;0,100265789792173;0,10062878700957;0,00300103626844262;0,00500005468658919;0,00199904490956536;0,00200191354836971;0,00100245655936277;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;417;11,8098131488926;11,6473184407864;0,10003091540628;0,101380920314571;0,00300035449529738;0,00500055730873984;0,00199792755473647;0,00200046673504361;0,000999154550828879;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;418;8,51588048208666;20,9996247552917;0,100022917996548;0,100246517497859;0,00299940513496672;0,00500068070869469;0,00200141313402169;0,00200082533981398;0,000999917515528624;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;419;7,37567314916655;17,6811146961524;0,100056172538133;0,0994841419314653;0,00300099470661633;0,00499847325956763;0,00200155915031279;0,00199958471361123;0,000999510080294158;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
"SemIniciativa";2020;420;10,428577835158;21,9653995224404;0,0987930849474612;0,101508063651136;0,00300100665737935;0,00500108678061358;0,00199980163529621;0,00200099844342589;0,000997690620266617;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;0
