"Cenario";"Ano";"Replicacao";"NAfastMen15";"NDiasFalta";"PercAfastMen15";"PercFalta";"Funcionarios";"FolhadePagamento";"SalarioMedio";"DespesaSATProjetada";"SATProjetado";"FAPProjetado";"IndiceDoSAT";"HorasPorDia";"CustoMDO";"CustoTotal"
"Iniciativa1";2019;747;8,50129801500757;21,2477447410955;0,0474630550195892;0,0482850438501395;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;748;7,95565403979353;16,8624242389735;0,049638773864074;0,0496440506025752;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;749;8,70471269089291;20,4885393010382;0,049649855329891;0,0498478355655693;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;750;7,42475871543761;19,5752136467243;0,0486162659431329;0,0511415882036759;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;751;9,68558007871615;16,8314532296361;0,0500784911721506;0,0507494234356358;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;752;5,54441708914215;19,6885530127871;0,0514621880101315;0,0490801828471151;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;753;11,1213343356451;17,4655917278884;0,0493274600621912;0,0486293065703805;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;754;7,03268446127983;20,8352084428498;0,0499492395264215;0,0503751373546096;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;755;7,47448296120588;19,212432845684;0,0503498324158368;0,0508624341724755;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;756;8,44077781315742;18,4162559953724;0,0507702545905764;0,0496840950491985;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;757;6,62790935423763;23,6099570595509;0,0498006022483124;0,047239128413314;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;758;10,502580815296;20,1463579137746;0,0508239361228344;0,0502873820309707;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;759;7,56172316953431;16,9254003623746;0,0517553057200333;0,0505024401943142;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;760;9,92227715760369;21,5243447288144;0,0517330795420246;0,0510258755204235;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;761;7,78056751667838;21,6938152121517;0,0493679772094688;0,0489305502555544;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;762;6,89633642751005;22,7259264174265;0,0516030812302078;0,048868502413134;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;763;7,40234424042617;19,9816489175837;0,0496304897181557;0,0521123776956678;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;764;4,83680726202642;20,2573611729825;0,04962909539769;0,0492828877335724;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;765;10,0211549150381;19,977229435881;0,0503349942472121;0,0498159031685067;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;766;7,92489978240395;22,1345937798563;0,0513308894230143;0,0483419050617414;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;767;8,02770887148832;21,4819858438359;0,0495004080229913;0,050302260834189;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;768;5,05993564458252;22,8144232978857;0,0496273625985932;0,0499676781260675;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;769;5,46463673388049;22,5228336860632;0,048668246736164;0,049137988790964;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;770;9,10601753213663;20,3895364879545;0,0504636170314553;0,0499700312597121;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;771;5,51756804336184;20,6061718921619;0,0493676341762796;0,0503899710308902;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;772;4,69584811827638;17,8427339191709;0,0500749346595662;0,0487654782403556;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;773;6,82365078830812;19,950340875602;0,0483733737498676;0,0515639594445318;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;774;5,67586633601174;20,3873195429797;0,0492731299160247;0,051093251239987;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;775;3,82823967073153;19,5911782911702;0,0505441610177272;0,0499532507525107;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;776;6,82724653937486;20,5626741014036;0,0494241981894748;0,0491495397351137;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;777;7,8936072960471;18,6088719581149;0,0502402364628955;0,0522460917815044;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;778;10,0521639568739;22,5025556873788;0,0486902104643475;0,0495903048221868;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;779;5,74798616006261;17,7784173997692;0,0496705518331411;0,0499803873743002;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;780;10,3314088658371;17,9554159585586;0,0505433127101416;0,049394039785919;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;781;7,11162791458839;18,8331880094274;0,0500836432818591;0,050401268667309;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;782;4,48861558602358;20,4470216724667;0,0500299861699545;0,0498334714226132;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;783;8,69751054161786;20,9541067280155;0,0493827743923544;0,0503134346081467;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;784;9,02709333755333;17,9046578683995;0,0502311077729719;0,0496535456549509;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;785;7,28744052890214;23,2631494115559;0,0496357344101647;0,0494048798060345;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;786;12,0819998334571;18,2541036158507;0,0504599135121732;0,0499655514886111;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;787;7,27253079417676;19,8229812775717;0,0506596494322687;0,0520606665139884;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;788;7,20849581042438;21,6111816475748;0,0489929838403194;0,0493568132005877;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;789;9,32100326792921;21,5393789480733;0,050687591377041;0,0502989767544099;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;790;9,96052759375705;20,0602973177655;0,0501146462979914;0,051279549445224;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;791;6,71683484105477;18,3750819990734;0,0493696997229659;0,0489799744614654;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;792;9,31785405687083;21,5282139124163;0,0510516353796933;0,0492228440862245;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;793;11,3649984658194;18,419226677648;0,0481969431811178;0,0472905171548425;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;794;7,45257042163386;20,5434434882199;0,050601194451289;0,0485088561240693;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;795;6,85001159341749;21,0831383923161;0,0495123429795906;0,053428786068363;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;796;6,94448204400957;19,9323810029501;0,0507771097865051;0,0524644972830044;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;797;7,07976278267738;25,6715099743195;0,0470741868325962;0,0482305685867379;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;798;7,68311559431436;21,9696210276847;0,0489017602212458;0,049656255511613;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;799;5,18842800071919;18,835648247442;0,0496677062190556;0,0503928014978791;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;800;8,10408663530579;18,6568202931471;0,050392677631144;0,0497998917040142;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;801;8,89402323148061;17,9591560124447;0,0476322845909616;0,0492229105129211;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;802;10,9650256828561;20,7930673573244;0,0501970127944594;0,0515711954634123;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;803;8,6481669604717;19,2054494491013;0,0486168752376064;0,0513981070791227;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;804;8,47914136056209;22,2179583674789;0,0498955470648355;0,0492677030610858;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;805;5,81575844646769;15,7979454205568;0,0468684475392371;0,0478948653565387;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;806;7,13858888385182;20,4671331276784;0,0472144575783552;0,0500695946133509;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;807;6,95404028004735;22,2583307932382;0,0509724038161556;0,0495130012182913;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;808;9,20529098074353;19,362456260651;0,0489157600123882;0,0503177298660889;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;809;7,75085544248755;23,2427541000166;0,0492571509721254;0,0509771017552042;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;810;8,35333565490849;21,0319509510048;0,0476963977444101;0,0505766703718618;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;811;9,59634595676237;17,3031680286925;0,0501677116175238;0,0513460063175654;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;812;7,25962842129788;20,4564925329531;0,0525409947698899;0,0479954047848181;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;813;4,27434031661367;19,270079583315;0,050684777246622;0,0501576848963824;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;814;9,44274913673199;20,7301823049302;0,0490323676849681;0,0484269146699111;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;815;8,27743518345918;19,4199807225164;0,0484928534948123;0,049106046127949;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;816;8,00048463781799;19,1286778536696;0,0502279214182943;0,0492555383325223;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;817;8,34198549760674;22,0261424071171;0,0509988169740504;0,0483498002652144;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;818;6,85323161496785;23,1369855486445;0,0503860725457637;0,0503885419891691;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;819;5,34639736321589;20,5156296408943;0,0489430438498489;0,0492355721094893;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;820;8,47743317990564;20,7267386451122;0,0491965473304238;0,050365516784696;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;821;8,71084102927797;15,203895570608;0,0496698426293914;0,0500861820792431;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;822;10,8277241586796;22,3490569434558;0,0509830451144727;0,0498856202440389;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;823;8,04386513677621;21,4112112583832;0,0502876440121964;0,0509559832546199;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;824;9,42486148209848;22,6954665439978;0,0517772478958416;0,0528087529451847;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;825;9,29048585928824;20,4671401391987;0,0496763581407341;0,0486344488523134;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;826;8,3021911512318;16,2008131907561;0,051303901736725;0,0501882135969546;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;827;9,76278873044451;15,5582667544866;0,0487794077292564;0,0504366544310152;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;828;5,94244208561762;18,7916663712825;0,0506644286096668;0,0507129666557799;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;829;8,23380015932259;21,1271369679254;0,052346113526128;0,0491767938496232;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;830;3,50997846436403;16,0501639411063;0,0493655802712104;0,0491787712070148;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;831;10,2879703156944;21,8034814770315;0,0493968975129848;0,049834703918734;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;832;9,11738425457662;22,3402746796899;0,050352632629467;0,050035278991939;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;833;6,31989703088947;21,5058775403409;0,0502787893118599;0,0482863579613793;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;834;8,31671376815472;18,9548494423478;0,050008082724221;0,0501443661996868;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;835;7,07679548793216;16,1997437850677;0,0497161843441384;0,0498840353204074;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;836;8,8122171216793;21,5530821101556;0,0506070483488235;0,0509665405256904;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;837;6,9054791218735;21,8490184079216;0,0507808373073642;0,0509932779073762;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;838;6,74001423023098;18,753406786731;0,0489104367119182;0,048577020637266;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;839;7,50018225948769;18,1549019227545;0,0497865492056051;0,0498069501622101;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;840;8,21689056229589;18,8022904844106;0,0502635199455385;0,0503295567801473;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;841;8,89776446422668;22,441108693642;0,0507945303418317;0,0477169654087379;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;842;7,16957402546238;18,5656958506667;0,0494738556060299;0,0491090652684491;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;843;4,93460799390078;18,0535412166084;0,0495786704032245;0,051301806892374;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;844;5,72690284088553;20,3830420184954;0,0506107149290117;0,0503294904480198;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;845;6,11664061301357;18,9488058788349;0,0514492650428411;0,0503962075751311;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;846;10,2991974834038;21,6291291872699;0,0535947022838053;0,0498885423071759;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;847;6,31975496255143;18,2605694890962;0,0482483458181318;0,0498037070794471;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;848;7,05402938550203;13,5438985584449;0,051359232035896;0,0480117177026276;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;849;9,32563232893442;19,3142252546795;0,0517489030215754;0,0508642772679243;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;850;9,55783902668707;18,8378781425827;0,0507642340395159;0,0501854911371284;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;851;11,2963381953678;20,5178007850637;0,0489777154509326;0,0503081732531471;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;852;9,88634255869515;19,2719601064052;0,0506788257049456;0,0498101059770514;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;853;6,00697987096976;20,4800352451873;0,0508474453793131;0,0507662239615759;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;854;9,1835422950861;22,3214179995266;0,0494339461093539;0,047518187204447;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;855;11,5550176441491;21,2510619850926;0,049969746654836;0,0493302197533851;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;856;9,03325287633056;19,1344500539301;0,049774179010821;0,0516126431404039;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;857;5,09351630019237;16,8896644411783;0,0487822761735511;0,0496790039393016;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;858;3,8416261985444;18,7783987588783;0,0496522239478221;0,0508313732236876;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;859;10,3362227958508;23,7474175503608;0,0495675333146173;0,051915349379192;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;860;9,65311634554419;21,4766417183481;0,0481686513776006;0,0502881105389346;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;861;7,26092497428676;21,0934577679681;0,0518564637901281;0,0502245408148399;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;862;6,06202791559958;21,0248762128763;0,0490901305990203;0,0511767987035795;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;863;8,70535038174696;16,9758712532353;0,0484483218890823;0,0506220590833764;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;864;8,65584966558779;19,2452294140661;0,0513062082196115;0,0487720297472236;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;865;9,24683310292766;19,570468395583;0,0495677388432918;0,0479318163301521;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;866;7,31741513617184;22,9149631191465;0,0504217273774442;0,0495472457643896;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;867;8,34616503645249;17,0981918648528;0,0487407689035977;0,0494812733519715;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;868;7,61644745197224;23,1129582664106;0,0480539822217973;0,0490747867249684;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;869;9,03389539822899;22,9470889341458;0,0510880413372719;0,0498754784299889;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;870;7,87482577978592;23,7599878662533;0,0492524500797221;0,0503897435066626;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;871;8,96612590486563;20,7378281699258;0,0521013213453165;0,05078386172292;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;872;5,92824077361285;21,0016464175041;0,0496276389646007;0,0509653445626615;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;873;5,09971859029252;18,9722025690382;0,0492607613115719;0,0510207401565879;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;874;9,22224597036795;17,9779192397903;0,0489654594663801;0,0489315310174274;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;875;9,45969280066397;19,8129609085439;0,0504360395199802;0,0513500662978619;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;876;8,7574290043972;19,9952548149785;0,0523992766079259;0,0514534681224626;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;877;10,2667312605848;14,8792770456078;0,0478514399700508;0,0495861212812786;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;878;7,9184334733482;16,140193548069;0,0507864842494291;0,0501759610657814;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;879;8,71388644260377;20,4351027554825;0,0487621069228475;0,049586622664729;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;880;12,2066126678847;22,5542218950165;0,0516752757292003;0,0502192423108299;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;881;10,112652595003;18,0427514141638;0,0514332462175131;0,0495342298704573;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;882;8,98162197699014;18,2303126921172;0,0497302617961825;0,0500606206729728;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;883;8,08293404179893;23,2657286166757;0,049918716628749;0,049797025022138;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;884;5,28822407554811;22,2815877378246;0,0509686092902757;0,0496744552076104;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;885;10,6260525627964;19,5685812183563;0,0488521462061497;0,0505100674959287;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;886;7,21134047513658;19,8677962848024;0,0485976911445339;0,0497033452113107;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;887;9,10171283892793;12,3763494332724;0,0510650628314804;0,0503487583867679;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;888;6,13807710192445;20,3312556874153;0,050835553568927;0,0505502366838264;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;889;10,0081707696525;20,4461463418693;0,0498549196011783;0,0499153237602466;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;890;7,82305066890263;20,5252334681724;0,0484339626467654;0,0509343602986847;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;891;6,34947552858028;19,4160028810924;0,0499152432942594;0,0484346982447792;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;892;6,26101319741437;19,6941406612105;0,051081269242273;0,0505463504635897;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;893;8,49137404177011;25,2282606972208;0,0502132764704547;0,0495419276254691;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;894;7,51337519409249;24,2170676578211;0,0497283612117615;0,0504001818544872;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;895;10,5388074832965;21,5839650920681;0,0510662917936576;0,050868636015436;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;896;9,22022685114672;20,6073700056404;0,050842813244949;0,0492628777102134;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;897;7,54913183965374;22,5488590782771;0,0511301698658273;0,0494945970879962;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;898;8,35277380442953;20,5555688951007;0,0501790239835687;0,0515995484461729;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;899;3,60698965434335;22,2353291330081;0,0494709397849417;0,0484013469884969;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;900;3,77537432826968;20,6806523874849;0,0498948198883841;0,0494274961147359;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;901;3,44292512839457;16,1130708434839;0,0501951354573961;0,0508057791260639;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;902;7,77591961207489;18,8849669193118;0,0504363929612217;0,0504173555606159;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;903;9,40309541469115;19,3358241872292;0,0501332725763485;0,0474891572077574;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;904;7,48859809754271;25,8334287296254;0,0499172644166637;0,0488342759761531;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;905;8,79961531648069;21,8218078084916;0,0505133509844248;0,048682955071297;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;906;2,99329961118451;20,8339196911837;0,0508638487859131;0,0509099843116386;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;907;6,47131568705385;17,6817936800122;0,0501033852870538;0,0484803839105132;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;908;6,43296778041832;17,1185499476456;0,0508072331717312;0,0502014878457571;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;909;9,61032542614546;21,3963380424049;0,0489673743980244;0,0501403344908745;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;910;6,83279486428215;18,743524165985;0,0510180728103041;0,0500932082619254;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;911;7,23073127663375;19,1869003817079;0,049682707444285;0,0502656500040494;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;912;10,4235403010718;19,2481982316898;0,0502306251611617;0,0489465347557653;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;913;2,81725702370548;18,4089847425801;0,0513068417353261;0,0511416381103346;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;914;6,9064375242538;18,8684013830789;0,0520137853864854;0,0488980572385595;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;915;5,38196152852741;19,2230146020595;0,0497258982963855;0,0488502083058646;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;916;9,50710807535551;17,442429451004;0,0511220408526684;0,0499230614393566;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;917;5,14159856134474;16,9308351231253;0,0485686851548749;0,0520141821365263;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;918;8,12330038826541;19,3181438540853;0,0511090592574547;0,049145430336849;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;919;7,57393305362438;22,0123447901943;0,0499034729229825;0,0513093744464657;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;920;7,16948525797502;20,5370308870252;0,0509522410621186;0,0513342400943044;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;921;8,30684644545693;21,8590278368749;0,050251698655578;0,0509019038626876;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
"Iniciativa1";2019;922;7,11270949200598;18,7910601048784;0,048666750648217;0,0509108837354667;3030;2575500;874,8;154530;0,06;0,02;3;8;20;50000
